,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,294.0,600,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9009544748659664,0.5047215168759231,0.7479305911561652,0.5867425637506167,0.514213624696988
1,294.0,610,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9328036520967882,0.4990560227039037,0.7646071513882452,0.5378999693156654,0.518318836715738
2,294.0,620,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9089259912107416,0.47546375210256964,0.7372712132343973,0.5782901095594314,0.49032291348321405
3,294.0,630,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9375522903717883,0.49767664476511103,0.7711146258693896,0.6213711491372484,0.5111642650981266
4,294.0,640,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9633776912352328,0.508097150009241,0.7266689336293772,0.5507818896657031,0.48852965767413875
5,294.0,650,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9527143361444749,0.5073472703308356,0.7690898505595157,0.5730303913570681,0.4971317653070055
6,294.0,660,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9579686400366325,0.4814546244772009,0.8219158400910512,0.6354432170639976,0.4846329458787544
7,294.0,670,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9790354421390125,0.4905667888793543,0.7035345234064656,0.5635960501035416,0.5097272568813886
8,294.0,680,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9649604579522787,0.5029577003490845,0.7201665693149959,0.5551937438195298,0.4994979252246492
9,294.0,690,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9231112143425385,0.4945612930237271,0.7385771824879926,0.528289629170011,0.48795566433364607
10,294.0,700,530.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9805315409294264,0.48995583494806194,0.8470540650776911,0.5412433524159753,0.4908639005276772
