,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,298.0,600,575.0,0.85,0.0,1.0,1.0,1.0,0.795672064724166,0.4990861753787369,0.5864499887455035,0.5830699413530886,0.5331619964709178
1,298.0,610,575.0,0.85,0.0,1.0,1.0,1.0,0.8082907598565849,0.5207986149737572,0.5480229268140497,0.5985632259175943,0.5045110202126084
2,298.0,620,575.0,0.85,0.0,1.0,1.0,1.0,0.7747622498805933,0.49781531299872006,0.5801310667780902,0.5594326134668286,0.5071177839512034
3,298.0,630,575.0,0.85,0.0,1.0,1.0,1.0,0.8112904809364772,0.5034916747648254,0.6297415792220703,0.601290599321947,0.5446952605879772
4,298.0,640,575.0,0.85,0.0,1.0,1.0,1.0,0.9628768428536336,0.48753141128474786,0.7180450783620504,0.6094691241726649,0.5231440579935265
5,298.0,650,575.0,0.85,0.0,1.0,1.0,1.0,0.9024330978012294,0.5029439365001076,0.7761471924540317,0.5501066232313696,0.5063222154743559
6,298.0,660,575.0,0.85,0.0,1.0,1.0,1.0,0.8979372659748485,0.5001532835743169,0.762525869218386,0.5742473055360396,0.501090059868998
7,298.0,670,575.0,0.85,0.0,1.0,1.0,1.0,0.9154395364963289,0.5244919059807458,0.78775362639769,0.5716185162789438,0.49674188985145856
8,298.0,680,575.0,0.85,0.0,1.0,1.0,1.0,0.9556397761054292,0.4979020700016781,0.681850993232568,0.5634774027582837,0.500814630190597
9,298.0,690,575.0,0.85,0.0,1.0,1.0,1.0,0.9553600530689748,0.5130196375660183,0.8362283843049019,0.5392146252600974,0.49375811538793607
10,298.0,700,575.0,0.85,0.0,1.0,1.0,1.0,0.9542062531187965,0.49509827742741547,0.784669562329212,0.6014690346509846,0.48620360338503116
