,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,0.01,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5043761135290428,0.5077499999979309,0.5060000000002742,0.5080000000041489,0.5251875000022748
1,0.11,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.4926874999966614,0.5001874999970088,0.49481275815537507,0.5136249999982876,0.5081249999987365
2,0.21000000000000002,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.49406250306157623,0.49475000000109703,0.491937499998799,0.5072499999995513,0.5246875000035465
3,0.31000000000000005,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5007737810809333,0.4947500000028411,0.49462499999924087,0.5238124999985843,0.4973750000053814
4,0.41000000000000003,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5016962884475508,0.5218125000018962,0.5061249999987117,0.5286250000056282,0.5030000000038349
5,0.51,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5007541872601411,0.5053124999991716,0.4931249998049999,0.5425000000007052,0.5029375000015284
6,0.6100000000000001,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.4972499999990621,0.505374999999281,0.5147499999947163,0.52962499999912,0.5088125000010247
7,0.7100000000000001,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.49611307707407254,0.5289374999999101,0.5026874999963199,0.5061874999988516,0.5096875000037687
8,0.81,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.49706247147797383,0.5370000000005521,0.5060904648017047,0.5296250000005256,0.5269374999981331
9,0.91,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5053750000005663,0.5068749999946849,0.48706205143424475,0.5363124999997422,0.5055625000045072
10,1.01,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.49054934458617083,0.5340000000032263,0.49731250000337324,0.5686249999952254,0.5155000000027445
11,1.11,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.496424344434763,0.5213750000035473,0.49593749999227266,0.5205625000026713,0.534999999998629
12,1.2100000000000002,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.4990361900255561,0.5566249999989757,0.5080624992883849,0.5416875000016155,0.5375624999956281
13,1.31,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5125394653304742,0.5538124999945644,0.5004506554931356,0.5604999999962186,0.5188750000040872
14,1.4100000000000001,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5106874993723208,0.5580625000034235,0.5032861897564164,0.5473750000012243,0.5436875000013235
15,1.51,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5005888111953499,0.5565625000017652,0.5001545858610015,0.5649374999973013,0.5330000000008535
16,1.61,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5048486892110173,0.5513124999974153,0.4947993447187087,0.5800625000033944,0.590562499996417
17,1.7100000000000002,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5026743425366625,0.6298750000002918,0.49242761978873195,0.6121250000072782,0.5878750000004042
18,1.81,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.4989736892207942,0.599749999998871,0.4981743444429729,0.6220625000025042,0.6208750000075145
19,1.9100000000000001,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.4980493444604557,0.627499999998503,0.49144077635691,0.6081250000043688,0.640250000000948
20,2.01,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.4988749993664198,0.6758125000012524,0.49668759022684006,0.6640000000007356,0.6742500000008758
21,2.11,3500.0,1.0,1.06,2.0,1.0,1.0,1.0,0.5026480337441064,0.697125000003459,0.5079605340192584,0.6564374999947601,0.6996875000102818
