,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,0.01,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.49731249999999444,0.5046874999999955,0.4946874999999945,0.5048749999999952,0.5008124999999952
1,0.11,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4981249999999949,0.4961249999999954,0.4984999999999954,0.49549999999999483,0.4982499999999955
2,0.21000000000000002,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5013124999999949,0.4918749999999948,0.5046249999999952,0.49524999999999536,0.4925624999999946
3,0.31000000000000005,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.49806249999999536,0.4943124999999955,0.49581249999999477,0.4971874999999953,0.500312499999995
4,0.41000000000000003,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5094374999999947,0.5101249999999956,0.4963749999999948,0.5024374999999957,0.497062499999995
5,0.51,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4981874999999957,0.494249999999995,0.49543749999999476,0.4938124999999941,0.507874999999995
6,0.6100000000000001,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.49887499999999535,0.5047499999999963,0.5016249999999959,0.5022499999999959,0.49837499999999524
7,0.7100000000000001,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.49681249999999544,0.4862499999999946,0.49606249999999485,0.5131874999999957,0.49399999999999533
8,0.81,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5051874999999957,0.4934999999999958,0.5011874999999948,0.49931249999999494,0.5026874999999948
9,0.91,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5022499999999959,0.4989374999999949,0.4998749999999948,0.5018749999999954,0.4973749999999952
10,1.01,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4966249999999951,0.5054374999999951,0.4977499999999955,0.5056249999999951,0.49562499999999454
11,1.11,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4943124999999955,0.5041249999999959,0.505187499999996,0.4952499999999949,0.49256249999999496
12,1.2100000000000002,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.499812499999995,0.502874999999996,0.5032499999999954,0.4934374999999955,0.5019374999999954
13,1.31,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5049999999999957,0.5006249999999957,0.49281249999999305,0.5066249999999958,0.49593749999999526
14,1.4100000000000001,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4954999999999945,0.5088749999999945,0.5136874999999954,0.49506249999999474,0.5019374999999957
15,1.51,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5038749999999952,0.49874999999999475,0.5031874999999947,0.4991249999999954,0.4946874999999942
16,1.61,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4910624999999952,0.5011874999999947,0.4993124999999954,0.5025624999999941,0.5088749999999953
17,1.7100000000000002,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4985624999999951,0.5037499999999958,0.502062499999995,0.5105624999999957,0.5023749999999958
18,1.81,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4978124999999946,0.49862499999999466,0.506437499999995,0.4921874999999945,0.4965624999999946
19,1.9100000000000001,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5026249999999953,0.5013124999999958,0.5098124999999953,0.4914999999999944,0.49831249999999533
20,2.01,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5009999999999953,0.4954374999999951,0.5023124999999954,0.49043749999999464,0.4994999999999951
21,2.11,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.49974999999999536,0.4884999999999947,0.5002499999999952,0.5015624999999952,0.5069374999999956
22,2.21,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4920624999999953,0.5041874999999951,0.4904999999999949,0.5131874999999957,0.5008749999999954
23,2.31,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.5083749999999946,0.4986874999999957,0.4931874999999953,0.5020624999999953,0.500749999999995
24,2.41,5000.0,15.0,1.0350000000000001,2.0,1.0,1.0,1.0,0.4989374999999951,0.5014999999999954,0.4953749999999948,0.5014374999999948,0.4950624999999951
