,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,0.01,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5039999999999953,0.5004374999999971,0.501437499999996,0.5188124999999972,0.5039999999999967
1,0.11,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5023124999999968,0.5137499999999958,0.4923749999999939,0.5194374999999976,0.5001874999999958
2,0.21000000000000002,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5006874999999955,0.5207499999999969,0.5046249999999987,0.5154999999999961,0.5005624999999967
3,0.31000000000000005,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5013124999999945,0.5053749999999984,0.5068124999999929,0.490812499999996,0.4991874999999973
4,0.41000000000000003,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.4964999999999943,0.5155624999999963,0.5067499999999987,0.4936249999999953,0.5114374999999967
5,0.51,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.4929374999999959,0.5113749999999971,0.49393749999999575,0.49943749999999626,0.5048749999999975
6,0.6100000000000001,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5001875000000002,0.497562499999996,0.4977499999999969,0.5148124999999995,0.5183124999999957
7,0.7100000000000001,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.49987499999999585,0.5064374999999959,0.4959374999999951,0.5178124999999985,0.5100624999999941
8,0.81,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.4918749999999973,0.5023749999999975,0.49306249999999674,0.5031874999999977,0.49587499999999896
9,0.91,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5090624999999986,0.5145624999999955,0.5022499999999986,0.5111874999999977,0.5125624999999967
10,1.01,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.49574999999998826,0.5000624999999974,0.5129999999999976,0.5159374999999959,0.5123749999999976
11,1.11,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5018550906037029,0.5139999999999965,0.5063124999999972,0.5149374999999977,0.5158749999999965
12,1.2100000000000002,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5001675906003905,0.5181874999999986,0.5029374999999509,0.5106874999999976,0.5254999999999986
13,1.31,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5026249999999994,0.5286249999999997,0.510775452988512,0.5134999999999955,0.5113749999999957
14,1.4100000000000001,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.49525000000000263,0.4948749999999963,0.5034999999999975,0.5249999999999959,0.5158749999999985
15,1.51,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.49862499999998217,0.5412499999999982,0.511622228207713,0.501562499999995,0.5100625000000006
16,1.61,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.4963125000007855,0.5633124999999977,0.496187500000004,0.545937499999997,0.5318125000000002
17,1.7100000000000002,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5028722282010589,0.5472499999999982,0.5058124999999907,0.5311249999999964,0.5436249999999994
18,1.81,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5002074094033733,0.5393750000000113,0.500977318802376,0.5648749999999969,0.5676875000000076
19,1.9100000000000001,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5059375000000059,0.5677499999999992,0.508980090597266,0.5786874999999994,0.5938124999999996
20,2.01,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.49743749999976555,0.5959375000000013,0.4994374999999997,0.668937500000005,0.567999999999999
21,2.11,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.4975624999999996,0.6095625000000121,0.5005000000011395,0.6412499999999975,0.6024999999999956
22,2.21,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5015254529940011,0.6806875000000048,0.5001902717922302,0.6128750000000007,0.6613749999999954
23,2.31,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.4967046376074686,0.6943749999999965,0.5046874999992653,0.7013124999999987,0.6843749999999998
24,2.41,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.504812500000002,0.7011874999999996,0.4951250000000023,0.6809999999999962,0.7015625000000025
25,2.51,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5015824094020566,0.7344374999999985,0.5012699093999393,0.6914375,0.7632499999999993
26,2.61,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5007500000000016,0.8049374999999998,0.5084374999999048,0.8206875000000011,0.7856874999999967
27,2.71,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.49952268119358845,0.8311249999999971,0.4946050905949374,0.8320624999999996,0.7836250000000009
28,2.81,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.49368750000432,0.8962500000000008,0.5041476811938305,0.8936249999999986,0.9012499999999996
29,2.91,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5013976811966913,0.9319375000000047,0.49674999999947794,0.9173125000000002,0.9356874999999996
30,3.01,5000.0,2.0,0.51,2.0,1.0,1.0,1.0,0.5025425905969385,1.0,0.5001250000012061,0.9510000000000002,0.9951249999999998
