,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,0.01,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4991874999999958,0.4962499999999956,0.4919374999999954,0.49731249999999544,0.48949999999999505
1,0.11,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5061874999999955,0.4944374999999946,0.5051874999999958,0.496374999999995,0.4881874999999948
2,0.21000000000000002,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4958749999999947,0.5047499999999946,0.5018749999999946,0.508874999999996,0.5030624999999949
3,0.31000000000000005,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5009999999999946,0.5033749999999958,0.5021874999999956,0.49962499999999554,0.49487499999999474
4,0.41000000000000003,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.507437499999995,0.5089999999999953,0.4949999999999952,0.5029999999999948,0.49237499999999496
5,0.51,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4987499999999958,0.5025624999999948,0.49549999999999467,0.4997499999999947,0.4991249999999955
6,0.6100000000000001,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5051249999999955,0.4931249999999949,0.49599999999999467,0.5036249999999949,0.5118124999999958
7,0.7100000000000001,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.49281249999999555,0.4911249999999946,0.5027499999999951,0.5128124999999959,0.5070624999999958
8,0.81,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5069374999999954,0.5012499999999951,0.505499999999995,0.4977499999999958,0.508187499999995
9,0.91,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4939374999999947,0.49443749999999476,0.4943124999999947,0.49787499999999485,0.4979999999999952
10,1.01,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5093124999999952,0.501249999999996,0.4983124999999954,0.500312499999995,0.507437499999996
11,1.11,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5021874999999951,0.495812499999995,0.48449999999999493,0.4982499999999959,0.49637499999999496
12,1.2100000000000002,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5053749999999956,0.49981249999999405,0.49912499999999493,0.4978749999999959,0.5049374999999948
13,1.31,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5012499999999944,0.5068749999999959,0.5026874999999951,0.5019374999999956,0.5053749999999948
14,1.4100000000000001,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4960624999999951,0.49024999999999475,0.4963124999999948,0.5048124999999952,0.5025624999999956
15,1.51,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4910624999999948,0.4873749999999945,0.5016874999999954,0.5068124999999958,0.4966249999999957
16,1.61,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5008749999999954,0.5036249999999962,0.5065624999999955,0.49581249999999455,0.5113124999999952
17,1.7100000000000002,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4966874999999952,0.5033749999999947,0.5007499999999949,0.4954374999999957,0.48787499999999506
18,1.81,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4993749999999942,0.491937499999995,0.5066874999999955,0.4946249999999955,0.4988749999999941
19,1.9100000000000001,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5141249999999958,0.5014999999999947,0.5035624999999946,0.5051874999999955,0.49587499999999574
20,2.01,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5029374999999947,0.5015624999999952,0.49306249999999496,0.4902499999999952,0.49843749999999537
21,2.11,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5018124999999949,0.5051249999999949,0.5003124999999954,0.4943124999999953,0.49993749999999454
22,2.21,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.491624999999995,0.505687499999995,0.49731249999999516,0.4929374999999948,0.49593749999999587
23,2.31,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4973749999999953,0.509249999999996,0.5036249999999953,0.49662499999999443,0.5057499999999948
24,2.41,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.49456249999999446,0.4925624999999946,0.505312499999995,0.5036874999999956,0.49812499999999493
25,2.51,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5028749999999957,0.5046874999999962,0.5001249999999949,0.5008749999999959,0.5094999999999954
26,2.61,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4959999999999953,0.5056249999999958,0.49581249999999455,0.504124999999996,0.5031249999999948
27,2.71,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4974374999999944,0.5075624999999963,0.4944999999999947,0.5063124999999956,0.5029999999999943
28,2.81,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.502124999999995,0.5021249999999953,0.5046874999999945,0.4978124999999949,0.49587499999999557
29,2.91,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.49668749999999456,0.500687499999995,0.5013124999999945,0.5008124999999948,0.49787499999999446
30,3.01,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.49756249999999475,0.5029999999999946,0.5157499999999953,0.503249999999996,0.5048124999999947
31,3.11,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5073749999999949,0.4849999999999948,0.5050624999999953,0.5066874999999955,0.5032499999999954
32,3.21,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.4993749999999951,0.5069999999999955,0.49493749999999537,0.4986249999999952,0.49656249999999486
33,3.31,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.49331249999999516,0.489624999999994,0.5088124999999949,0.4949999999999939,0.5029374999999949
34,3.41,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.499249999999995,0.5011874999999951,0.5017499999999956,0.4983124999999949,0.5081874999999951
35,3.51,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5020624999999954,0.4963124999999957,0.49568749999999484,0.5000624999999957,0.5017499999999948
36,3.61,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.49649999999999517,0.5009999999999949,0.49837499999999524,0.49024999999999536,0.4946874999999955
37,3.71,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5051874999999956,0.5064999999999951,0.4989374999999949,0.49749999999999484,0.496999999999996
38,3.81,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5018749999999951,0.5027499999999951,0.5014999999999947,0.5196249999999955,0.4880624999999946
39,3.91,5000.0,19.0,0.885,2.0,1.0,1.0,1.0,0.5046249999999957,0.4912499999999957,0.5003749999999954,0.49468749999999473,0.5144374999999958
