,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,0.01,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.49922315500625736,0.49292706270320713,0.5038444037761425,0.5112103065191081,0.5104991569155342
1,0.11,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4948789635194887,0.49892087632427246,0.48315291089591816,0.4814046362421654,0.4950607619754576
2,0.21000000000000002,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5013652368337879,0.4841274096405012,0.5107442277711883,0.5044713610749334,0.5040175504675102
3,0.31000000000000005,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4983478883257357,0.47512806981494604,0.4755692771467867,0.48892876102487237,0.5143197236612952
4,0.41000000000000003,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4870279353707783,0.5090175060879585,0.48907982842188635,0.5041434668173626,0.529464674271015
5,0.51,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.48192412014385927,0.4991427393662905,0.5042956711993346,0.5026652258608754,0.5241927062527709
6,0.6100000000000001,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4971328639258621,0.4888568054292831,0.514305873501416,0.505751573789284,0.46415694814816993
7,0.7100000000000001,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4885845230409652,0.49202960830914344,0.4919745068098357,0.5250483145199396,0.5060442207229439
8,0.81,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.48132721745230167,0.49590707906266973,0.502949481332046,0.4876978881100921,0.490672739957054
9,0.91,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5192820829637252,0.5025635794341573,0.5121256279830779,0.5171086420879908,0.49611208269016843
10,1.01,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4845891266686289,0.4979619753904359,0.513923058392956,0.5256028497888818,0.5020238495936791
11,1.11,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.49950478480100957,0.5189738187036987,0.4887505056655975,0.5062674710920202,0.48511878685221904
12,1.2100000000000002,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.46230481658408956,0.5120504081593505,0.49202959204990726,0.5028238979685689,0.5155912760744977
13,1.31,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5025332641204342,0.49109188571473367,0.5181120271766245,0.5015644480103022,0.4915771486000118
14,1.4100000000000001,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5152312055826116,0.48135518430830526,0.49440088103927965,0.5056735566025783,0.48498726137597414
15,1.51,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5174897810239887,0.49385418782618445,0.5087091334706578,0.4962023555667713,0.4810773297171938
16,1.61,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.47890402413694755,0.4933152766481044,0.5085234736016596,0.48013650691653814,0.4804478664381372
17,1.7100000000000002,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5077200949281859,0.5048859011867843,0.5162032160549043,0.5168239789725592,0.49724754908694335
18,1.81,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5080013431730485,0.49953360876739916,0.5169848738754588,0.5012937374203384,0.5180457202983468
19,1.9100000000000001,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5160236553339355,0.48055915206021654,0.4997159484543989,0.5086500173793983,0.5089248904442896
20,2.01,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5051740953363355,0.488204680688785,0.5063893692141519,0.48267543437590066,0.5287667911266054
21,2.11,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5060578157708967,0.4862300670455161,0.5177770423621886,0.4780775021018188,0.5182154729670021
22,2.21,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5062921175077403,0.5003887388645418,0.5273203911568495,0.5145553442311425,0.4736190354871983
23,2.31,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4804993808269499,0.4959457620992132,0.4832811874025481,0.49587898987655565,0.484476904215361
24,2.41,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4911764254176047,0.5105127498843205,0.49564199396904546,0.505661967975193,0.5101090657211031
25,2.51,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.5278366300308648,0.502949773849256,0.5243419006315068,0.5061933396198784,0.4749640824184837
26,2.61,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4745549978091243,0.5111607915248386,0.4849957968450477,0.4932902333935047,0.49115039271590016
27,2.71,4000.0,8.0,0.36000000000000004,2.0,1.0,0.8,0.99,0.4995670760368706,0.49766899516547747,0.504681202175261,0.48177487394766355,0.5216309068016025
