,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,0.01,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.5012499999999946,0.48799999999999455,0.48524999999999424,0.5227499999999956,0.48749999999999527
1,0.11,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.522499999999998,0.4899999999999943,0.496999999999994,0.504999999999996,0.5207499999999948
2,0.21000000000000002,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.5072499999999958,0.47899999999999443,0.48849999999999627,0.48774999999999374,0.5014999999999951
3,0.31000000000000005,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.5149999999999962,0.49949999999999256,0.4967499999999944,0.4914999999999955,0.4977499999999937
4,0.41000000000000003,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.48724999999999524,0.49499999999999494,0.5112499999999958,0.5097499999999958,0.4767499999999945
5,0.51,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.4942499999999944,0.5044999999999954,0.49849999999999517,0.4769999999999935,0.4829999999999955
6,0.6100000000000001,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.5117499999999955,0.5067499999999953,0.49649999999999483,0.5279999999999949,0.49699999999999517
7,0.7100000000000001,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.49799999999999534,0.48424999999999524,0.48974999999999563,0.49324999999999386,0.49124999999999475
8,0.81,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.49774999999999514,0.4984999999999955,0.5037499999999956,0.519499999999996,0.49199999999999644
9,0.91,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.47299999999999454,0.49124999999999536,0.49724999999999503,0.5004999999999962,0.5029999999999955
10,1.01,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.49824999999999536,0.5004999999999947,0.5032499999999951,0.503249999999996,0.4839999999999936
11,1.11,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.4989999999999945,0.5052499999999955,0.5094999999999968,0.503499999999996,0.48774999999999424
12,1.2100000000000002,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.4939999999999934,0.485999999999993,0.5017499999999954,0.49874999999999325,0.49974999999999553
13,1.31,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.5159999999999951,0.5047499999999919,0.5072499999999951,0.4882499999999956,0.5017499999999968
14,1.4100000000000001,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.4957499999999948,0.5027499999999957,0.4869999999999951,0.5002499999999951,0.49499999999999467
15,1.51,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,0.46749999999999475,0.4869999999999958,0.512999999999995,0.4944999999999949,0.4987499999999943
16,1.61,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.4954999999999954,1.0,0.5007499999999943,0.4912499999999942
17,1.7100000000000002,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5064999999999953,1.0,0.5254999999999945,0.5159999999999968
18,1.81,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5177499999999945,1.0,0.4964999999999957,0.4912499999999954
19,1.9100000000000001,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.519749999999995,1.0,0.4802499999999945,0.49924999999999525
20,2.01,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5124999999999946,1.0,0.5019999999999952,0.49424999999999714
21,2.11,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5152499999999957,1.0,0.5079999999999963,0.5287499999999947
22,2.21,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5364999999999952,1.0,0.5319999999999951,0.485749999999995
23,2.31,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.47674999999999484,1.0,0.5267499999999947,0.4972499999999943
24,2.41,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5197499999999949,1.0,0.546999999999995,0.528499999999994
25,2.51,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5424999999999958,1.0,0.5152499999999941,0.5119999999999958
26,2.61,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.4879999999999952,1.0,0.5842499999999949,0.556749999999996
27,2.71,5000.0,8.0,0.18500000000000003,2.0,1.0,1.0,1.0,1.0,0.5679999999999972,1.0,0.5634999999999949,0.5537499999999962
