,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
0,0.01,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.4874999999999946,0.4917499999999954,0.49924999999999287,0.4947499999999949,0.5044999999999938
1,0.11,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.49574999999999525,0.47824999999999546,0.49849999999999595,0.4969999999999953,0.5049999999999942
2,0.21000000000000002,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.4939999999999949,0.4954999999999952,0.49549999999999494,0.5107499999999945,0.5019999999999956
3,0.31000000000000005,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.497999999999995,0.4959999999999953,0.5082499999999964,0.5029999999999942,0.5042499999999961
4,0.41000000000000003,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.5044999999999945,0.5034999999999961,0.5007499999999944,0.5029999999999943,0.4982499999999951
5,0.51,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.5074999999999954,0.4887499999999946,0.4924999999999947,0.49474999999999536,0.5014999999999963
6,0.6100000000000001,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.5177499999999966,0.5034999999999948,0.49849999999999417,0.4907499999999946,0.4847499999999946
7,0.7100000000000001,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.4894999999999957,0.5142499999999954,0.5047499999999966,0.501249999999995,0.4884999999999958
8,0.81,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,1.0,0.5049999999999957,1.0,0.500999999999996,0.49874999999999564
9,0.91,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9572500000002219,0.5012499999999948,0.9894999999999949,0.5057499999999953,0.493999999999994
10,1.01,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,1.0,0.5077499999999955,0.9812499999995306,0.5107499999999948,0.47924999999999496
11,1.11,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9809999999996848,0.502249999999996,0.991,0.4832499999999954,0.4999999999999951
12,1.2100000000000002,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9794999999999001,0.4969999999999956,1.0,0.4894999999999941,0.4972499999999956
13,1.31,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9879999999999963,0.49374999999999486,1.0,0.4949999999999952,0.49149999999999583
14,1.4100000000000001,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.993499999999997,0.49549999999999483,1.0,0.5029999999999953,0.4994999999999946
15,1.51,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9889999999999999,0.5094999999999954,1.0,0.5229999999999959,0.4782499999999953
16,1.61,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9889999999999997,0.48824999999999513,1.0,0.5249999999999961,0.47749999999999415
17,1.7100000000000002,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9887499999999975,0.5052499999999938,1.0,0.49999999999999345,0.5084999999999958
18,1.81,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9919999999999994,0.4897499999999944,1.0,0.49724999999999603,0.4779999999999943
19,1.9100000000000001,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9802499999999942,0.488749999999996,0.9870000000000001,0.4912499999999945,0.5067499999999949
20,2.01,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,1.0,0.5007499999999956,0.983999999999952,0.4924999999999959,0.5087499999999967
21,2.11,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,1.0,0.5087499999999944,0.9909999999997664,0.5012499999999956,0.48149999999999415
22,2.21,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.982,0.510999999999996,0.9912499999999917,0.49549999999999483,0.49074999999999436
23,2.31,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,1.0,1.0,0.991499999999778,1.0,1.0
24,2.41,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0
25,2.51,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,1.0,1.0,0.9922499999999996,1.0,1.0
26,2.61,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9817499999999777,1.0,0.9914999999999999,1.0,1.0
27,2.71,4000.0,10.0,0.085,0.0,0.9,0.9,1.0,0.9902499999999858,1.0,1.0,1.0,1.0
